code,year,stknme,AnaAttention,Audittyp,InternationalBig4,Ysmvosd,Ysmvttl,Yretwd,PropertyRightsNature,Seperation,ActualControllerNatureID,OwnershipProportion,ControlProportion,Shrcr1,Shrhfd5,Shrz,FundHoldProportion,QFIIHoldProportion,BrokerHoldProportion,BankHoldProportion,NonFinanceHoldProportion,InsInvestorProp,StaffNumber,ConcurrentPosition,Boardsize2,ExecutivesNumber,IndDirector,SumSalary,TOP3SumSalary,Ynshrtrd,DirectorHoldshares,ManageHoldshares
5.0,2019,ST 星源,,保留意见,2.0,3269053.89,3270878.84,0.152985,0.0,0.0,"3110,3120",21.94,21.94,17.4052,0.033141,3.8427,0.1263,,0.88,,,24.4563,680.0,0.0,12.0,4.0,5.0,4184000.0,1504200.0,3890191780,0.0,0.0
5.0,2020,ST 星源,,保留意见,2.0,2676603.99,2678098.21,-0.18123,0.0,0.0,"3110,3120",16.91,16.91,13.9098,0.020797,4.6293,0.39,,,,,18.72,629.0,0.0,14.0,4.0,5.0,4562200.0,1388300.0,2476373965,0.0,0.0
5.0,2021,ST 星源,,保留意见,2.0,2433276.36,2434634.74,-0.090909,0.0,0.0,"3110,3120",16.75,16.75,13.7524,0.020226,4.5781,0.39,,,,,18.21,563.0,0.0,13.0,4.0,5.0,4503000.0,1454200.0,3125465642,0.0,0.0
5.0,2022,ST 星源,,保留意见加事项段,2.0,1967780.01,1968878.53,-0.191304,0.0,0.0,"3110,3120",16.75,16.75,13.7524,0.020089,4.5781,,,,,,17.82,488.0,0.0,15.0,5.0,5.0,4830200.0,1458700.0,2068315495,0.0,0.0
5.0,2023,ST 星源,,,,1132002.98,1132634.42,-0.424731,,,,,,,,,,,,,,,,,,,,,,2446435829,,
6.0,2000,深振业A,,标准无保留意见,2.0,2084630.99,3349945.47,0.406525,,,,,,,,,1.9175,,,,,1.9175,84.0,0.0,11.0,10.0,0.0,,,477694653,76836.0,0.0
6.0,2001,深振业A,0.693147,标准无保留意见,2.0,1759548.48,2827546.71,-0.143345,,,,,,,,,2.1098,,,,,2.1098,90.0,0.0,11.0,10.0,0.0,,,267441639,76836.0,0.0
6.0,2002,深振业A,,标准无保留意见,2.0,1289283.51,2071843.64,-0.258996,,,,,,,,,0.977,,,,,0.977,95.0,0.0,11.0,10.0,0.0,,,190013697,76836.0,0.0
6.0,2003,深振业A,,标准无保留意见,2.0,828486.95,1331356.07,-0.349154,1.0,,2120,,,28.0248,0.082099,5.6705,0.2727,,,,4.94,38.3527,88.0,0.0,9.0,10.0,3.0,,0.0,230368329,0.0,0.0
6.0,2004,深振业A,,标准无保留意见,2.0,651743.07,1047333.44,-0.213333,1.0,0.0,2120,28.02,28.02,28.0248,0.082099,5.6705,0.002,,,,4.94,37.874,94.0,0.0,9.0,4.0,3.0,,0.0,405275311,0.0,0.0
6.0,2005,深振业A,,标准无保留意见,2.0,673836.06,1082836.27,0.05373,1.0,0.0,2120,28.02,28.02,28.0248,0.082148,5.6705,1.1008,,0.197,,4.94,40.0678,123.0,1.0,8.0,8.0,3.0,3278300.0,1519300.0,325614065,0.0,19100.0
6.0,2006,深振业A,1.386294,标准无保留意见,2.0,2539123.53,3400663.77,2.864295,1.0,0.0,2120,21.62,21.62,21.6185,0.049715,6.3986,18.8137,,,,3.31,46.8137,134.0,0.0,9.0,8.0,3.0,4289500.0,2055100.0,1281679907,2639929.0,2680335.0
6.0,2007,深振业A,1.098612,标准无保留意见,2.0,5716465.7,6631421.15,0.974543,1.0,0.0,2120,20.17,20.17,20.1718,0.043957,4.6492,17.1314,,,,3.31,40.6114,173.0,0.0,9.0,8.0,3.0,3157200.0,1068000.0,1628601704,2639929.0,2680335.0
6.0,2008,深振业A,2.197225,标准无保留意见,2.0,2277272.55,2500413.48,-0.621427,1.0,0.0,2120,18.76,18.76,18.7611,0.036578,5.6616,5.7936,0.411,,,3.31,29.1646,177.0,0.0,9.0,7.0,3.0,4313400.0,1875100.0,1919240355,9295760.0,8100800.0
6.0,2009,深振业A,2.564949,标准无保留意见,2.0,5589345.94,5746386.36,1.312869,1.0,2.3246,2120,19.7454,22.07,18.7611,0.038027,5.6616,14.3782,,,,3.31,37.1582,250.0,0.0,9.0,7.0,3.0,4265200.0,1828200.0,3432900559,8476760.0,12024128.0
6.0,2010,深振业A,2.639057,标准无保留意见,2.0,5164110.58,5302601.0,-0.064413,1.0,2.3253,2120,26.7247,29.05,19.932,0.051072,2.9834,0.7478,0.323,,,3.31,40.1208,726.0,0.0,9.0,8.0,3.0,6563700.0,2517300.0,4500973309,12012899.0,16859924.0
6.0,2011,深振业A,1.94591,标准无保留意见,2.0,3968184.07,4054930.18,-0.228947,1.0,2.3253,2120,26.7247,29.05,19.932,0.051164,2.9834,3.5043,,,,3.31,43.5543,283.0,0.0,9.0,8.0,3.0,6400000.0,2485700.0,2430539635,12322828.0,17527591.0
6.0,2012,深振业A,1.791759,标准无保留意见,2.0,6263586.42,6364262.36,0.580172,1.0,2.3253,2120,27.6647,29.99,19.932,0.053733,2.951,4.8919,,,,3.31,50.9419,290.0,0.0,9.0,8.0,3.0,6045697.0,2400366.0,2668555914,12378158.0,17464954.0
6.0,2013,深振业A,2.197225,标准无保留意见,2.0,6597531.0,6655475.58,0.069082,1.0,0.0,2120,30.38,30.38,20.3114,0.06099,2.0167,9.7406,,,,,55.1206,296.0,0.0,9.0,9.0,3.0,7781478.22,2669502.0,3641500858,10392173.0,14797204.0
6.0,2014,深振业A,1.94591,标准无保留意见,2.0,9439224.86,9517465.07,0.477997,1.0,0.0,2120,34.0,34.0,21.9283,0.064912,1.8165,1.6064,,0.51,,,36.8564,329.0,0.0,9.0,9.0,3.0,8495275.22,2998528.0,5766198092,8024130.0,11343531.0
6.0,2015,深振业A,1.791759,标准无保留意见,2.0,15426462.47,15538442.98,0.645012,1.0,0.0,2120,34.0,34.0,21.9283,0.064052,1.8165,2.6252,,,,,40.1352,352.0,,8.0,7.0,3.0,6428100.0,2601000.0,13451492397,3138812.0,6458213.0
6.0,2016,深振业A,1.098612,标准无保留意见,2.0,12711680.62,12757453.18,-0.165348,1.0,0.0,2120,34.0,34.0,21.9283,0.064033,1.8165,1.8183,,,,,39.3283,370.0,,8.0,6.0,3.0,6391600.0,3152100.0,7651626805,3138812.0,5388245.0
6.0,2017,深振业A,1.609438,标准无保留意见,2.0,13249916.23,13297451.2,0.063794,1.0,0.0,2120,34.0,34.0,21.9283,0.064033,1.8165,4.5516,,,,,42.0616,370.0,0.0,7.0,8.0,3.0,7532600.0,2865200.0,3403033854,0.0,2087175.0
6.0,2018,深振业A,,标准无保留意见,2.0,6984235.29,6992974.34,-0.458221,1.0,0.0,2120,35.92,35.92,21.9283,0.069054,1.5678,1.2691,,1.08,,,41.7791,377.0,0.0,7.0,9.0,3.0,10028200.0,4182600.0,3513506420,0.0,0.0
6.0,2019,深振业A,0.693147,标准无保留意见,2.0,7226930.73,7235973.45,0.071704,1.0,0.0,2120,36.0,36.0,21.9283,0.06934,1.5583,1.9218,,1.08,,,43.5418,385.0,0.0,7.0,9.0,3.0,11062000.0,4312900.0,3029980160,0.0,0.0
6.0,2020,深振业A,,标准无保留意见,2.0,7573472.21,7573472.21,0.077557,1.0,0.0,2120,36.99,36.99,21.9283,0.072156,1.4557,0.2169,,,,,41.1669,397.0,0.0,9.0,11.0,3.0,10315500.0,4185200.0,6303343460,0.0,0.0
6.0,2021,深振业A,,标准无保留意见,2.0,6020977.91,6020977.91,-0.174548,1.0,0.0,2120,36.99,36.99,21.9283,0.071117,1.4557,0.3411,,,,,38.9511,403.0,0.0,8.0,9.0,3.0,12130000.0,4357800.0,2030101150,0.0,0.0
6.0,2022,深振业A,,标准无保留意见,2.0,8504968.79,8504968.79,0.45212,1.0,0.0,2120,36.99,36.99,21.9283,0.071021,1.4557,0.8388,0.79,,,,39.8088,425.0,,7.0,5.0,3.0,7824800.0,3655700.0,8913058679,0.0,0.0
6.0,2023,深振业A,,标准无保留意见,2.0,6196442.15,6196477.26,-0.255685,1.0,0.0,2120,36.99,36.99,21.9283,0.070998,1.4557,1.453,,,,,40.113,416.0,,8.0,6.0,3.0,7852500.0,3264200.0,8964143154,0.0,0.0
7.0,2000,全新好,,标准无保留意见,2.0,1058160.78,1909795.73,0.6625,,,,,,,,,0.2124,,,,,0.2124,590.0,0.0,5.0,5.0,0.0,,,590877979,156000.0,0.0
7.0,2001,全新好,,标准无保留意见,2.0,694567.19,1253572.69,-0.343609,,,,,,,,,,,,,,,358.0,0.0,7.0,4.0,0.0,,,253292088,0.0,0.0
7.0,2002,全新好,,标准无保留意见,2.0,625349.15,1128646.2,-0.099656,,,,,,,,,,,,,,,775.0,0.0,9.0,7.0,2.0,,,220807320,0.0,0.0
7.0,2003,全新好,,标准无保留意见,2.0,377914.56,682069.9,-0.395674,0.0,,1220,,,28.0,0.084891,5.2321,,,,,4.97,44.916,769.0,0.0,11.0,5.0,4.0,38000.0,0.0,144429785,0.0,0.0
7.0,2004,全新好,,带有解释性说明的无保留意见,2.0,268916.05,485346.58,-0.288421,0.0,14.0,3110,14.0,28.0,28.0,0.084891,5.2321,0.0004,,,,4.97,44.8004,569.0,0.0,11.0,4.0,4.0,,0.0,299164393,0.0,0.0
7.0,2005,全新好,,带有解释性说明的无保留意见,2.0,256186.29,462371.6,-0.047337,0.0,14.0,3110,14.0,28.0,28.0,0.084891,5.2321,0.0004,,,,4.97,44.6274,551.0,0.0,11.0,3.0,4.0,889000.0,645000.0,428921012,0.0,0.0
7.0,2006,全新好,,带有解释性说明的无保留意见,2.0,292657.04,447616.18,0.14236,0.0,10.87,3110,10.87,21.74,21.7372,0.051162,5.2321,0.0005,,,,3.86,34.5205,1087.0,0.0,11.0,3.0,4.0,1140000.0,700000.0,562160920,0.0,0.0
7.0,2007,全新好,,带有解释性说明的无保留意见,2.0,1088588.71,1390939.53,2.107438,0.0,2.4153,"3110,3110",10.87,21.74,21.7372,0.048962,8.0473,,,,,,29.78,911.0,0.0,11.0,3.0,4.0,1109000.0,674000.0,1573524884,0.0,0.0
7.0,2008,全新好,,带有解释性说明的无保留意见,2.0,469019.6,599287.78,-0.569149,0.0,2.4153,"3110,3110",10.87,21.74,21.7372,0.048662,9.8184,,,,,,29.15,849.0,0.0,9.0,4.0,3.0,2011000.0,1229000.0,582192311,0.0,0.0
7.0,2009,全新好,,带有解释性说明的无保留意见,2.0,1300306.5,1300306.5,1.169753,0.0,2.4153,"3110,3110",10.87,21.74,21.7372,0.048432,9.8184,,,,,,26.02,799.0,0.0,9.0,4.0,3.0,2082000.0,1260000.0,1366430725,0.0,0.0
7.0,2010,全新好,,带有解释性说明的无保留意见,2.0,1581453.85,1581453.85,0.216216,0.0,2.4153,"3110,3110",10.87,21.74,21.7372,0.04835,9.8184,,,,,,30.945,751.0,0.0,9.0,5.0,3.0,2542000.0,1260000.0,696722440,0.0,0.0
7.0,2011,全新好,,标准无保留意见,2.0,1217072.09,1519752.09,-0.230409,0.0,1.9343,"3110,3110",8.705,17.41,17.4079,0.050876,1.6082,0.0236,,,,,20.8636,675.0,0.0,9.0,5.0,3.0,2587200.0,1260000.0,453772153,25000000.0,0.0
7.0,2012,全新好,1.386294,标准无保留意见,2.0,2674513.83,3342068.8,1.199088,0.0,1.9343,"3110,3110",8.705,17.41,17.4079,0.050697,1.6082,1.2791,,,,,20.9491,762.0,0.0,9.0,6.0,3.0,2642000.0,1260000.0,915963171,25178297.0,178297.0
7.0,2013,全新好,1.386294,标准无保留意见,2.0,2565206.4,3205799.24,-0.040774,0.0,0.484,3110,27.886,28.37,17.4079,0.051934,1.6082,,,5.01,,,25.83,674.0,0.0,8.0,5.0,3.0,2342000.0,1260000.0,953522743,25104300.0,104300.0
7.0,2014,全新好,,带有解释性说明的无保留意见,2.0,3005952.21,3372094.3,0.051873,0.0,0.3731,3110,23.8669,24.24,13.4246,0.035796,1.2402,1.3695,,6.858,,1.72,25.0275,606.0,,6.0,3.0,3.0,1665300.0,981600.0,559938399,104300.0,0.0
7.0,2015,全新好,,标准无保留意见,2.0,4898055.01,5494665.99,0.629452,0.0,22.9997,"3000,3000",6.0603,29.06,15.1673,0.038461,1.4012,0.0012,,1.0,,,22.8512,121.0,0.0,8.0,3.0,3.0,1133500.0,874500.0,1052188251,0.0,0.0
7.0,2016,全新好,,标准无保留意见,2.0,5278892.25,5919642.25,0.077343,0.0,,"3110,3110",6.414,29.88,13.5254,0.038622,1.2496,,,,,,28.98,155.0,0.0,9.0,4.0,3.0,3272000.0,1740000.0,879747521,149500.0,0.0
7.0,2017,全新好,,保留意见,2.0,5147074.41,5771824.41,-0.024971,0.0,13.4563,"3110,3110,3110",5.7237,19.07,13.5254,0.038622,1.2496,0.01,,,,,42.72,102.0,0.0,9.0,3.0,3.0,3105000.0,1809500.0,217870014,0.0,0.0
7.0,2018,全新好,,带有解释性说明的无保留意见,2.0,2490121.23,2792371.23,-0.516206,0.0,1.0825,3110,20.5675,21.65,21.6483,0.060763,2.0,,,,,,36.55,84.0,0.0,9.0,4.0,3.0,3205300.0,1950000.0,2106092614,0.0,0.0
7.0,2019,全新好,,带有解释性说明的无保留意见,2.0,2935006.42,3291256.42,0.17866,0.0,5.3018,"3110,3110,3110,3110,3110,3110,3110",17.5182,22.82,21.6483,0.061374,2.0,0.0,,,,,33.3,84.0,0.0,5.0,5.0,2.0,1467000.0,1077100.0,2510318762,0.0,0.0
7.0,2020,全新好,,保留意见加事项段,2.0,2153367.87,2414742.87,-0.266316,,,,,,21.6483,0.060954,2.0,0.0133,,,,,32.4833,76.0,0.0,5.0,5.0,2.0,4096700.0,2154200.0,1563110440,0.0,0.0
7.0,2021,全新好,,带有解释性说明的无保留意见,2.0,1881493.59,2109868.59,-0.126256,,,,,,14.2539,0.035448,1.3169,4.09,,,,,30.67,82.0,0.0,5.0,5.0,2.0,3838011.66,2277176.22,4102085669,0.0,0.0
7.0,2022,全新好,,带有解释性说明的无保留意见,2.0,2403615.78,2695365.78,0.277504,,,,,,14.2539,0.035306,1.3169,0.92,0.85,,,,31.84,76.0,0.0,5.0,4.0,2.0,4117900.0,2388900.0,2348729777,0.0,0.0
7.0,2023,全新好,,带有解释性说明的无保留意见,2.0,1504576.97,1687201.97,-0.374036,,,,,,12.989,0.038927,1.2,,,,,,33.59,74.0,0.0,5.0,4.0,2.0,4894600.0,2863100.0,821667887,0.0,0.0
8.0,2000,神州高铁,,保留意见加说明段,2.0,1775468.73,3705492.89,0.189362,,,,,,,,,,,,,,,31.0,,9.0,5.0,3.0,237360.0,168000.0,93742012,0.0,0.0
8.0,2001,神州高铁,,保留意见加说明段,2.0,422075.25,880892.37,-0.762274,,,,,,,,,,,,,,,21.0,0.0,8.0,6.0,2.0,,0.0,173279068,0.0,0.0
8.0,2002,神州高铁,,无保留意见加说明段,2.0,303146.02,632681.06,-0.281773,,,,,,,,,,,,,,,23.0,0.0,9.0,5.0,3.0,,0.0,139936703,0.0,0.0
8.0,2003,神州高铁,,标准无保留意见,2.0,245269.48,511889.8,-0.19092,0.0,8.511,3110,19.859,28.37,28.3667,0.093938,3.4166,,,,,,52.212,22.0,0.0,7.0,6.0,3.0,,0.0,65346925,0.0,0.0
8.0,2004,神州高铁,,标准无保留意见,2.0,296440.81,618686.95,0.208633,0.0,8.511,3110,19.859,28.37,28.3667,0.105981,1.8685,,,,,,52.09,26.0,0.0,7.0,6.0,3.0,,0.0,70988911,0.0,0.0
8.0,2005,神州高铁,,标准无保留意见,2.0,171935.3,299032.02,-0.42,0.0,6.657,3110,15.533,22.19,22.1897,0.066682,1.7912,,,,,0.182,42.692,226.0,0.0,6.0,5.0,3.0,576000.0,270000.0,273848321,0.0,0.0
8.0,2006,神州高铁,,标准无保留意见,2.0,176593.65,307133.88,0.027094,0.0,6.7067,3110,15.4833,22.19,22.1897,0.066682,1.7912,,,,,,43.12,24.0,0.0,6.0,5.0,3.0,576000.0,270000.0,226043781,0.0,0.0
8.0,2007,神州高铁,,标准无保留意见,2.0,641791.96,914036.31,1.976019,0.0,6.657,3110,15.533,22.19,22.1897,0.056261,2.9669,,,,,,35.73,21.0,0.0,6.0,6.0,3.0,648000.0,270000.0,497732305,0.0,0.0
8.0,2008,神州高铁,,标准无保留意见,2.0,228583.44,325547.18,-0.643836,0.0,6.657,3110,15.533,22.19,22.1897,0.053391,4.4579,,,,,,32.93,20.0,0.0,7.0,6.0,3.0,604787.0,270000.0,155411579,0.0,0.0
8.0,2009,神州高铁,,标准无保留意见,2.0,635068.92,904461.39,1.778281,0.0,2.4354,3110,20.7146,23.15,23.1476,0.057581,5.2524,,,,,,34.68,22.0,0.0,8.0,5.0,4.0,718500.0,270000.0,273979822,0.0,0.0
8.0,2010,神州高铁,,标准无保留意见,2.0,881627.82,881628.9,-0.025244,0.0,2.4331,3110,20.7169,23.15,23.1476,0.058241,5.2524,,,,,,31.81,24.0,0.0,6.0,4.0,3.0,654000.0,270000.0,249470340,0.0,0.0
8.0,2011,神州高铁,,标准无保留意见,2.0,513362.23,513362.86,-0.417711,0.0,2.4354,3110,20.7146,23.15,23.1476,0.056638,5.448,,,,,,30.86,23.0,0.0,6.0,4.0,3.0,1122000.0,624000.0,161645455,0.0,0.0
8.0,2012,神州高铁,0.693147,标准无保留意见,2.0,790297.96,1628822.8,0.539455,0.0,6.5971,3110,56.1129,62.71,62.7115,0.393882,30.4199,,,,,,66.33,1685.0,0.0,6.0,4.0,3.0,1365000.0,676000.0,130557591,0.0,0.0
8.0,2013,神州高铁,,标准无保留意见,2.0,1325756.12,2732414.76,0.677539,0.0,6.5971,3110,56.1129,62.71,62.7115,0.393851,30.4199,,,,,,66.23,1622.0,0.0,7.0,4.0,3.0,1934258.62,1280000.0,746575364,0.0,0.0
8.0,2014,神州高铁,1.098612,标准无保留意见,2.0,3253994.75,6706560.23,1.454444,0.0,0.0,"3110,3110",52.3543,57.77,51.4804,0.270096,8.1839,3.9974,,,,,57.7374,1299.0,0.0,7.0,4.0,3.0,2058700.0,1280000.0,503452541,,
8.0,2015,神州高铁,1.94591,标准无保留意见,2.0,7547777.32,28383119.88,1.319737,0.0,0.0,"3110,3110",28.7013,31.67,28.2176,0.091951,2.9486,0.9795,,2.73,,,42.1495,2617.0,0.0,7.0,5.0,3.0,8185000.0,5355000.0,2967921493,306260772.0,77742786.0
8.0,2016,神州高铁,2.302585,标准无保留意见,2.0,13935530.19,26180609.56,-0.208829,1.0,0.0,2120,12.46,12.46,12.4596,0.024167,1.8174,0.4054,,4.5735,,,34.1211,1903.0,0.0,7.0,7.0,3.0,11284200.0,6261600.0,3797703497,194279739.0,58644343.0
8.0,2017,神州高铁,2.484907,标准无保留意见,2.0,17589143.52,24660385.83,-0.059839,1.0,0.0,2120,12.42,12.42,12.4187,0.025808,1.8174,2.0417,,3.6677,,,44.8061,2417.0,0.0,7.0,5.0,3.0,10684900.0,6776100.0,2035969759,194279739.0,39199191.0
8.0,2018,神州高铁,1.098612,标准无保留意见,2.0,9893010.56,10963302.96,-0.550445,1.0,0.0,1100,20.0,20.0,20.0,0.063781,1.6105,1.6778,,2.39,,,45.4678,2631.0,0.0,9.0,5.0,3.0,14193200.0,10301800.0,4692484827,205178894.0,2426387.0
8.0,2019,神州高铁,2.079442,标准无保留意见,2.0,9539013.53,10094287.11,-0.064363,1.0,0.0,1100,22.92,22.92,22.923,0.071718,1.8213,1.5093,,2.43,,,42.7901,2618.0,0.0,9.0,5.0,3.0,18231900.0,12539000.0,7663678339,153658894.0,743364.0
8.0,2020,神州高铁,1.098612,标准无保留意见,2.0,6769650.39,7063220.18,-0.297935,1.0,7.0814,1100,18.5386,25.62,25.6192,0.083508,2.0355,1.1851,,,,,42.7751,2394.0,0.0,9.0,5.0,3.0,12267600.0,8448100.0,6291104061,114900850.0,
8.0,2021,神州高铁,,标准无保留意见,2.0,7919721.32,8175538.32,0.15748,1.0,7.0814,1100,18.5386,25.62,25.6192,0.083506,2.0355,0.0921,,,,,41.6721,2240.0,1.0,9.0,5.0,3.0,7483000.0,4910100.0,5897295546,114900850.0,115071515.0
8.0,2022,神州高铁,,标准无保留意见,2.0,6197330.94,6395829.3,-0.217687,1.0,7.25,1100,18.98,26.23,25.6192,0.083548,2.0355,0.0955,,,,,41.8155,2331.0,1.0,9.0,4.0,3.0,6372700.0,4714600.0,9762804948,114900850.0,115071515.0
8.0,2023,神州高铁,,标准无保留意见,2.0,6340551.76,6410651.33,0.026087,1.0,7.25,1100,18.98,26.23,26.2268,0.086285,2.0355,0.1033,,,,,41.6433,2160.0,1.0,9.0,5.0,3.0,6194600.0,3968400.0,5964155901,0.0,170665.0
9.0,2000,中国宝安,,标准无保留意见,2.0,4127655.17,6826727.5,1.011299,,,,,,,,,,,,,,,828.0,1.0,9.0,5.0,0.0,,,2555343922,199422.0,190640.0
9.0,2001,中国宝安,,标准无保留意见,2.0,2834864.3,4688581.11,-0.313202,,,,,,,,,,,,,,,828.0,1.0,7.0,6.0,1.0,,0.0,714403472,165873.0,167855.0
9.0,2002,中国宝安,0.693147,标准无保留意见,2.0,2904431.52,4803638.31,0.02454,,,,,,,,,0.3201,,,,,0.3201,522.0,1.0,7.0,6.0,1.0,,0.0,2000210399,165873.0,167855.0
9.0,2003,中国宝安,,标准无保留意见,2.0,2614568.09,4324233.29,-0.0998,1.0,0.0,"1100,1100",22.79,22.79,11.6418,0.02652,1.0437,0.9585,,,,,32.1415,2735.0,1.0,7.0,10.0,1.0,,0.0,1219764939,165873.0,167855.0
9.0,2004,中国宝安,,标准无保留意见,2.0,1988463.1,3288718.44,-0.239468,1.0,0.0,"1100,1100",22.79,22.79,11.6418,0.02652,1.0437,0.8624,,,,,31.8434,2826.0,1.0,8.0,11.0,3.0,,0.0,1303121540,162973.0,167855.0
9.0,2005,中国宝安,0.693147,保留意见加事项段,2.0,1339169.02,2214851.2,-0.326531,1.0,1.6878,3000,22.8,22.8,11.6418,0.02652,1.0437,1.1308,,,,,32.2598,4047.0,1.0,8.0,11.0,3.0,1726000.0,548000.0,909299253,162973.0,167855.0
9.0,2006,中国宝安,0.693147,标准无保留意见,2.0,2452244.58,4055766.48,0.831169,1.0,1.6878,"3000,1100",22.79,22.79,11.6418,0.02652,1.0437,0.5065,,,,,31.6195,4254.0,1.0,8.0,10.0,3.0,3250000.0,1130000.0,2565762834,162973.0,167855.0
9.0,2007,中国宝安,,标准无保留意见,2.0,9217656.92,15245079.67,2.758865,1.0,1.6878,"3000,1100",21.1022,22.79,11.6418,0.027284,1.0437,8.0618,,,,,36.2461,4044.0,1.0,8.0,9.0,3.0,3370000.0,1270000.0,5032678784,142980.0,147862.0
9.0,2008,中国宝安,1.098612,标准无保留意见,2.0,2969140.43,4134463.91,-0.677886,1.0,1.2093,"3000,1100",14.0807,15.29,8.3371,0.012118,1.2,1.7815,,,,,22.4855,4632.0,1.0,8.0,10.0,3.0,4585600.0,1617600.0,4307428343,184047.0,190332.0
9.0,2009,中国宝安,1.386294,标准无保留意见,2.0,10849556.03,11976440.81,1.90324,0.0,0.0,1200,8.4,8.4,8.4041,0.012922,1.2393,28.0768,,,,,44.4868,5148.0,1.0,8.0,10.0,3.0,5541600.0,1914500.0,7378190661,190438.0,195387.0
9.0,2010,中国宝安,1.94591,标准无保留意见,2.0,17989961.54,18291886.37,0.532361,0.0,0.0,1200,8.44,8.44,8.4367,0.0148,1.2502,26.0172,,1.32,,,42.5272,5496.0,1.0,9.0,7.0,3.0,13077500.0,4796600.0,6639996857,188629.0,165204.0
9.0,2011,中国宝安,1.609438,标准无保留意见,2.0,11765870.82,11889180.77,-0.349385,0.0,0.0,1200,11.96,11.96,11.9568,0.020529,1.9188,18.2663,,2.34,,,38.7963,5697.0,1.0,9.0,7.0,3.0,13812000.0,5129700.0,6927406555,182773.0,165204.0
9.0,2012,中国宝安,,标准无保留意见,2.0,9499338.95,9598604.66,-0.192661,0.0,0.0,1200,12.34,12.34,12.3429,0.020361,1.9807,9.1116,,6.32,,,34.9116,5642.0,1.0,8.0,7.0,3.0,8971700.0,3760600.0,5455455983,165204.0,165204.0
9.0,2013,中国宝安,0.693147,标准无保留意见,2.0,11731143.86,11853731.37,0.238129,0.0,0.0,1200,12.34,12.34,12.3429,0.020968,1.9807,8.3603,,,,,32.3573,7358.0,1.0,8.0,9.0,3.0,10230700.0,3409500.0,6249977476,189984.0,189984.0
9.0,2014,中国宝安,1.098612,标准无保留意见,2.0,19291214.35,19492802.69,0.64885,0.0,0.0,1200,12.34,12.34,12.3429,0.019549,1.9807,7.2801,,,,,28.5401,7457.0,1.0,7.0,9.0,3.0,17791700.0,6184900.0,6949304481,227981.0,227981.0
9.0,2015,中国宝安,0.693147,标准无保留意见,2.0,26754456.35,28594248.65,0.389233,0.0,0.0,1200,11.91,11.91,11.9113,0.017546,2.1372,2.191,,,,,23.761,8202.0,1.0,7.0,9.0,3.0,14112200.0,5209900.0,17469251876,227981.0,1340360.0
9.0,2016,中国宝安,,标准无保留意见,2.0,21963878.89,22267213.9,-0.217461,0.0,0.0,1200,11.91,11.91,11.9113,0.017452,2.1372,1.4509,,,,,20.4071,8887.0,1.0,9.0,7.0,3.0,25595600.0,10132900.0,15677648892,868529.0,1636557.0
9.0,2017,中国宝安,,标准无保留意见,2.0,15328243.96,15539764.14,-0.300474,0.0,0.0,1200,11.91,11.91,11.9113,0.017454,2.1372,1.1672,,0.2434,,,20.2106,10944.0,1.0,9.0,7.0,3.0,32029200.0,13302800.0,7393586968,1318529.0,2086557.0
9.0,2018,中国宝安,,标准无保留意见,2.0,9136290.87,9263676.83,-0.401517,0.0,0.0,1200,11.91,11.91,11.9113,0.019783,2.1372,1.8365,,,,,20.9165,13620.0,1.0,9.0,6.0,3.0,18488400.0,7742800.0,4025681789,1418529.0,2086557.0
9.0,2019,中国宝安,0.693147,标准无保留意见,2.0,15746350.28,15965334.44,0.729817,1.0,0.0,"1100,1200",17.48,17.48,11.9113,0.01997,2.1372,2.4305,,,,,21.9905,13239.0,1.0,8.0,6.0,3.0,19768900.0,8080600.0,8065969166,3176775.0,2503869.0
9.0,2020,中国宝安,0.693147,标准无保留意见,2.0,19212270.34,19421481.16,0.219523,,,,,,9.9727,0.018296,1.7894,1.4936,,0.62,,,27.0736,13345.0,1.0,9.0,6.0,3.0,25560700.0,11059000.0,21270070633,3176775.0,3127421.0
9.0,2021,中国宝安,1.386294,标准无保留意见,2.0,36817139.58,37218057.51,0.918481,,,,,,13.6359,0.025961,2.1135,9.8748,,,,,38.9645,14335.0,1.0,8.0,7.0,3.0,44635000.0,20298100.0,22907816700,3176775.0,3127421.0
9.0,2022,中国宝安,,标准无保留意见,2.0,30846792.62,31182696.84,-0.160176,,,,,,15.1933,0.049849,1.0103,4.3304,,,,,44.5804,17193.0,1.0,8.0,7.0,3.0,52454100.0,25524600.0,17791627300,1702235.0,3127421.0
9.0,2023,中国宝安,1.098612,标准无保留意见,2.0,29953792.0,30279971.95,-0.025966,,,,,,17.5464,0.05992,1.0954,6.5376,,0.87,,,52.4076,16595.0,1.0,8.0,7.0,3.0,34648400.0,17562300.0,4315974147,1702235.0,3127421.0
10.0,2000,美丽生态,,无保留意见加说明段,2.0,676676.95,2009728.51,0.859864,,,,,,,,,,,,,,,54.0,0.0,11.0,6.0,0.0,,,253852556,0.0,0.0
10.0,2001,美丽生态,,标准无保留意见,2.0,688107.54,1492227.1,-0.257498,,,,,,,,,,,,,,,54.0,0.0,11.0,6.0,0.0,,,155509576,0.0,0.0
10.0,2002,美丽生态,,标准无保留意见,2.0,530147.88,1149676.44,-0.229557,,,,,,,,,,,,,,,54.0,1.0,13.0,6.0,2.0,,0.0,191316752,0.0,0.0
